,id,desc,term,source,url
127,tgm007718,"Formal and informal portraits of Air Force Gen. Henry Harley (""Hap"") Arnold",Photographic prints,https://www.loc.gov/pictures/item/2004668764/,https://tile.loc.gov/storage-services/service/pnp/cph/3b30000/3b39000/3b39000/3b39069_150px.jpg
128,tgm007718,Operation Sandstone,Photographic prints,https://www.loc.gov/pictures/item/2004681440/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g03000/3g03800/3g03886_150px.jpg
129,tgm007718,"World War II material related to Gen. Carl Spaatz, mainly in North Africa",Photographic prints,https://www.loc.gov/pictures/item/2005684726/,https://tile.loc.gov/storage-services/service/pnp/ds/11100/11118_150px.jpg
130,tgm007718,Outdoor events attended by Gen. Carl Spaatz during World War II,Photographic prints,https://www.loc.gov/pictures/item/2005684728/,https://tile.loc.gov/storage-services/service/pnp/cph/3b40000/3b42000/3b42700/3b42710_150px.jpg
131,tgm007718,"Algeriana, 1889-1939",Photographic prints,https://www.loc.gov/pictures/item/2005690533/,https://tile.loc.gov/storage-services/service/pnp/cph/3a30000/3a30000/3a30600/3a30697_150px.jpg
132,tgm007718,A case history of Bernhard Rudolf Stempfle,Photographic prints,https://www.loc.gov/pictures/item/2005686486/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c36000/3c36600/3c36634_150px.jpg
133,tgm007718,Miscellaneous pictures from the papers of Ira Eaker,Photographic prints,https://www.loc.gov/pictures/item/2005682519/,https://tile.loc.gov/storage-services/service/pnp/cph/3b30000/3b31000/3b31800/3b31892_150px.jpg
134,tgm007718,[Stereographic group portraits from the Marian S. Carson collection],Photographic prints,https://www.loc.gov/pictures/item/2015652107/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22300/3c22397_150px.jpg
135,tgm010140,Cutting department of B.W. Kilburn & Co's. celebrated stereoscopic view factory,Stereographs,https://www.loc.gov/pictures/item/96503116/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c16000/3c16000/3c16014r.jpg
136,tgm010140,[Children in geography class viewing stereoscopic photographs],Stereographs,https://www.loc.gov/pictures/item/96525688/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s04000/1s04700/1s04757r.jpg
137,tgm010140,The stereograph as an educator - Underwood patent extension cabinet in a home library,Stereographs,https://www.loc.gov/pictures/item/2003674057/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/08700/08781r.jpg
138,tgm010140,Still there's no place like home,Stereographs,https://www.loc.gov/pictures/item/2004668489/,https://tile.loc.gov/storage-services/service/pnp/cph/3b10000/3b15000/3b15900/3b15928r.jpg
139,tgm010140,"Stereographs of landscapes along Wissahickon Creek, Philadelphia, Pa.",Stereographs,https://www.loc.gov/pictures/item/2004667096/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/09200/09247_150px.jpg
140,tgm010140,Stereographs of sites along the Hudson River in New York,Stereographs,https://www.loc.gov/pictures/item/2005679207/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s08000/1s08100/1s08137_150px.jpg
141,tgm010140,Stereograph portraits from the Marian S. Carson Collection,Stereographs,https://www.loc.gov/pictures/item/2005680157/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s01000/1s01700/1s01735_150px.jpg
142,tgm010140,"Stereographs of landscapes in Fairmount Park, Philadelphia, Pa.",Stereographs,https://www.loc.gov/pictures/item/2004667097/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/09200/09249_150px.jpg
143,tgm010140,"Stereographs of houses in or near Philadelphia, Pennsylvania, from the Marian S. Carson Collection",Stereographs,https://www.loc.gov/pictures/item/2004678840/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/09400/09416_150px.jpg
144,tgm010140,Stereographs related to United States presidents from the Marian S. Carson Collection,Stereographs,https://www.loc.gov/pictures/item/2005683758/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s01000/1s01700/1s01777_150px.jpg
145,tgm010140,Stereographs of New York state from the series United States of America,Stereographs,https://www.loc.gov/pictures/item/2005677631/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s01000/1s01600/1s01693_150px.jpg
146,tgm010140,Stereograph portraits of entertainers from the Marian S. Carson Collection,Stereographs,https://www.loc.gov/pictures/item/2005680222/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s02000/1s02400/1s02414_150px.jpg
147,tgm010140,"Stereographs of United States Sanitary Commission fairs in Philadelphia, Pa., and New York, N.Y.",Stereographs,https://www.loc.gov/pictures/item/2005683789/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s08000/1s08400/1s08404_150px.jpg
148,tgm010140,"Stereographs, from the Marian S. Carson collection, depicting sculpture",Stereographs,https://www.loc.gov/pictures/item/2005687326/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s08000/1s08500/1s08594_150px.jpg
149,tgm010140,"Stereographs of the White House, Washington, D.C.",Stereographs,https://www.loc.gov/pictures/item/2005687328/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s08000/1s08600/1s08622_150px.jpg
150,tgm010140,"Stereographs of parks and gardens in St. Louis, Missouri",Stereographs,https://www.loc.gov/pictures/item/2005692361/,https://tile.loc.gov/storage-services/service/pnp/cph/3b00000/3b05000/3b05500/3b05505_150px.jpg
151,tgm000050,New York City views. Vista under elevated railroad,Acetate negatives,https://www.loc.gov/pictures/item/2018722369/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a30000/5a30000/5a30076r.jpg
152,tgm000050,"International Music Hall, Radio City, New York. Balcony I, up shot",Acetate negatives,https://www.loc.gov/pictures/item/2018722370/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a30000/5a30000/5a30077r.jpg
153,tgm000050,"Donn Jefferson Sheets, residence in New Preston, Connecticut. Dining room at night, from without",Acetate negatives,https://www.loc.gov/pictures/item/2018722371/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18600r.jpg
154,tgm000050,"John D. Rockefeller, Jr., residence at 10 W. 54th St., New York City. Dining room I",Acetate negatives,https://www.loc.gov/pictures/item/2018722372/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18601r.jpg
155,tgm000050,"John D. Rockefeller, Jr., residence at 10 W. 54th St., New York City. Living room",Acetate negatives,https://www.loc.gov/pictures/item/2018722373/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18602r.jpg
156,tgm000050,"John D. Rockefeller, Sr., residence at 4 W. 54th St., New York City. Fireplace detail",Acetate negatives,https://www.loc.gov/pictures/item/2018722374/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18603r.jpg
157,tgm000050,"John D. Rockefeller, Sr., residence at 4 W. 54th St., New York City. Vista through doorway",Acetate negatives,https://www.loc.gov/pictures/item/2018722375/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18604r.jpg
158,tgm000050,"H.D. Sheldon, residence in New Vernon, New Jersey. Oblique down view of staircase",Acetate negatives,https://www.loc.gov/pictures/item/2018722376/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a30000/5a30000/5a30078r.jpg
159,tgm000050,"World's Fair, Ford Motor Building. Stairs to loading platform, from below",Acetate negatives,https://www.loc.gov/pictures/item/2018722377/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a29000/5a29400/5a29406r.jpg
160,tgm000050,"World's Fair, DuPont Building. Interior I",Acetate negatives,https://www.loc.gov/pictures/item/2018722378/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18605r.jpg
161,tgm000050,"World's Fair, DuPont Building. Interior II",Acetate negatives,https://www.loc.gov/pictures/item/2018722379/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18606r.jpg
162,tgm000050,"World's Fair, DuPont Building. Interior III",Acetate negatives,https://www.loc.gov/pictures/item/2018722380/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18607r.jpg
163,tgm000050,"World's Fair, Plywood House. Exterior front",Acetate negatives,https://www.loc.gov/pictures/item/2018722381/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18608r.jpg
164,tgm000050,"World's Fair, Plywood House. Exterior rear",Acetate negatives,https://www.loc.gov/pictures/item/2018722382/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a18000/5a18600/5a18609r.jpg
165,tgm000050,World's Fair night views. Trylon and perisphere,Acetate negatives,https://www.loc.gov/pictures/item/2018722383/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a29000/5a29400/5a29407r.jpg
166,tgm000050,"World's Fair night views. Perisphere, detail I",Acetate negatives,https://www.loc.gov/pictures/item/2018722384/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a29000/5a29400/5a29408r.jpg
167,tgm000050,"World's Fair night views. Perisphere, detail II",Acetate negatives,https://www.loc.gov/pictures/item/2018722385/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a29000/5a29400/5a29409r.jpg
168,tgm000050,World's Fair night views. Perisphere and ramp I,Acetate negatives,https://www.loc.gov/pictures/item/2018722386/,https://tile.loc.gov/storage-services/service/pnp/gsc/5a29000/5a29400/5a29410r.jpg
169,tgm003379,"[Orville at left wing end of upended glider, bottom view; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/00652083/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00500/00574r.jpg
170,tgm003379,"[Start of a glide; Wilbur in motion at left holding one end of glider (rebuilt with single vertical rudder), Orville lying prone in machine, and Dan Tate at right; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/00652084/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00500/00592r.jpg
171,tgm003379,"[Side view from below of Orville soaring in level flight, spectators looking up at glider; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/00652086/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00700/00708r.jpg
172,tgm003379,"[Helen Wright, age 12, niece of the Wright brothers, and Leontine Wright]",Dry plate negatives,https://www.loc.gov/pictures/item/00653508/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00460r.jpg
173,tgm003379,"[Building at Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/00653512/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00500/00593r.jpg
174,tgm003379,"[Oberlin College reception, group photograph, Oberlin, Ohio]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696251/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00473r.jpg
175,tgm003379,"[Katharine Wright, Harriet Silliman, and Agnes Osborne in horse-drawn carriage across from Wright home, 7 Hawthorn Street, Dayton, Ohio]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696252/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00496r.jpg
176,tgm003379,"[Wilbur in prone position in damaged machine on ground after unsuccessful trial of December 14, 1903; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696253/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00600/00610r.jpg
177,tgm003379,"[Wilbur in prone position in damaged machine, on ground after unsuccessful trial of December 14, 1903, Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696254/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00600/00611r.jpg
178,tgm003379,"[Helen Wright, age 12, niece of the Wright brothers, daughter of Reuchlin Wright]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696258/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00465r.jpg
179,tgm003379,[Railroad at Narrows],Dry plate negatives,https://www.loc.gov/pictures/item/2001696259/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00466r.jpg
180,tgm003379,"[Wilbur gliding down steep slope of Big Kill Devil Hill; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696265/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00600/00602r.jpg
181,tgm003379,"[Side view of Wilbur gliding in level flight, moving to right near bottom of Big Hill; Kitty Hawk, North Carolina]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696266/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00600/00603r.jpg
182,tgm003379,"[Ivonette Wright, age three, niece of the Wright brothers, daughter of Lorin Wright]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696270/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00474r.jpg
183,tgm003379,"[Ivonette Wright, age five, niece of the Wright brothers, daughter of Lorin Wright]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696271/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00475r.jpg
184,tgm003379,"[Mrs. Lorin (Lou) Wright, half length]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696273/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00477r.jpg
185,tgm003379,"[Herbert Wright, nephew of Wilbur and Orville, son of Reuchlin Wright, age eight]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696275/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00479r.jpg
186,tgm003379,"[Herbert Wright, nephew of Wilbur and Orville, son of Reuchlin Wright, age eight]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696276/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00480r.jpg
187,tgm003379,"[Reuchlin Wright, brother of Wilbur and Orville, age 40, head and shoulders]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696277/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00481r.jpg
188,tgm003379,"[Reuchlin Wright, brother of Wilbur and Orville, age 40, head and shoulders]",Dry plate negatives,https://www.loc.gov/pictures/item/2001696278/,https://tile.loc.gov/storage-services/service/pnp/ppprs/00400/00482r.jpg
189,tgm009731,[Lupin (lupinus)],Slides,https://www.loc.gov/pictures/item/2008676004/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/16700/16704r.jpg
190,tgm009731,"A children's slide in the form of a gila monster in a park in Carefree, a town north of Phoenix, Arizona. Very real, very large, very venomous lizards are found in desert areas throughout the southwest U.S. state",Slides,https://www.loc.gov/pictures/item/2018702785/,https://tile.loc.gov/storage-services/service/pnp/highsm/54700/54797r.jpg
191,tgm009731,"A children's slide in the form of a gila monster in a park in Carefree, a town north of Phoenix, Arizona. Very real, very large, very venomous lizards are found in desert areas throughout the southwest U.S. state",Slides,https://www.loc.gov/pictures/item/2018702787/,https://tile.loc.gov/storage-services/service/pnp/highsm/54700/54799r.jpg
192,tgm009731,[Protestant Episcopal mission home in the Blue Ridge mountain region],Slides,https://www.loc.gov/pictures/item/00652077/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c26000/3c26700/3c26766_150px.jpg
193,tgm009731,"[Theodore Roosevelt, three-quarter length portrait, standing next to dead elephant, holding gun, probably in Africa]",Slides,https://www.loc.gov/pictures/item/2002709191/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c31000/3c31400/3c31443r.jpg
194,tgm009731,"[Daniel Chester French--History--Sculpture, Main Reading Room, Thomas Jefferson Building, Library of Congress]",Slides,https://www.loc.gov/pictures/item/2002716776/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/02900/02987_150px.jpg
195,tgm009731,Turmoil,Slides,https://www.loc.gov/pictures/item/2002718214/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03148_150px.jpg
196,tgm009731,Full house,Slides,https://www.loc.gov/pictures/item/2002718216/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03150_150px.jpg
197,tgm009731,"Reichenweier, Alsace",Slides,https://www.loc.gov/pictures/item/2002718217/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03151_150px.jpg
198,tgm009731,From a Breton lighthouse,Slides,https://www.loc.gov/pictures/item/2002718218/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03152_150px.jpg
199,tgm009731,Summer in the garden of the gods,Slides,https://www.loc.gov/pictures/item/2002718220/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03154_150px.jpg
200,tgm009731,The shipbuilders,Slides,https://www.loc.gov/pictures/item/2002718222/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03156_150px.jpg
201,tgm009731,Paseo de la Guerre,Slides,https://www.loc.gov/pictures/item/2002718223/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03157_150px.jpg
202,tgm009731,"Building the baptistry of the Cathedral of St. John Devine [i.e., St. John the Divine]",Slides,https://www.loc.gov/pictures/item/2002718224/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03158_150px.jpg
203,tgm009731,After sunset in Essex,Slides,https://www.loc.gov/pictures/item/2002718226/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/03100/03160_150px.jpg
204,tgm000227,The Rocky Mountains - scenes along the line of the Denver and Rio Grande Railway,Albumen prints,https://www.loc.gov/pictures/item/2016802751/,https://tile.loc.gov/storage-services/service/pnp/det/4a30000/4a32000/4a32500/4a32597r.jpg
205,tgm000227,[Stereographs of staged genre scenes],Albumen prints,https://www.loc.gov/pictures/item/2017647876/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s05000/1s05100/1s05159_150px.jpg
206,tgm000227,"[Stereographs of New York City, New York]",Albumen prints,https://www.loc.gov/pictures/item/2017647741/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s04000/1s04900/1s04913_150px.jpg
207,tgm000227,"[Stereographs of people, landscapes and still lifes]",Albumen prints,https://www.loc.gov/pictures/item/2017647805/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s05000/1s05200/1s05244_150px.jpg
208,tgm000227,[Stereographs of Niagara Falls],Albumen prints,https://www.loc.gov/pictures/item/2017657308/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s05000/1s05600/1s05603_150px.jpg
209,tgm000227,"[Stereographs of Central Park, New York City, New York]",Albumen prints,https://www.loc.gov/pictures/item/2017659309/,https://tile.loc.gov/storage-services/service/pnp/stereo/1s00000/1s05000/1s05300/1s05381_150px.jpg
210,tgm000227,"Reading Room of the American Club of Bohemian Ladies, Prague",Albumen prints,https://www.loc.gov/pictures/item/00649524/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g06000/3g06300/3g06398_150px.jpg
211,tgm000227,"[Marian Hubbard ""Daisy"" Bell and Elsie May Bell with governess]",Albumen prints,https://www.loc.gov/pictures/item/00649940/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22200/3c22254r.jpg
212,tgm000227,"[W.E. Gladstone, Prime Minister of England, three-quarter length portrait, seated, facing left]",Albumen prints,https://www.loc.gov/pictures/item/00650500/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22500/3c22568_150px.jpg
213,tgm000227,"[John Russell, Earl, three-quarter length portrait, seated, facing right]",Albumen prints,https://www.loc.gov/pictures/item/00650535/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22500/3c22506r.jpg
214,tgm000227,"[John Bright, head-and-shoulders portrait, facing right]",Albumen prints,https://www.loc.gov/pictures/item/00650538/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22500/3c22507r.jpg
215,tgm000227,"[Napoleon III, Emperor of the French, half-length portrait, facing front]",Albumen prints,https://www.loc.gov/pictures/item/00650569/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c22000/3c22500/3c22586r.jpg
216,tgm000227,"[Walt Whitman, half-length portrait, seated, facing left, wearing hat and sweater, holding butterfly]",Albumen prints,https://www.loc.gov/pictures/item/00650592/,https://tile.loc.gov/storage-services/service/pnp/cph/3b10000/3b18000/3b18900/3b18992r.jpg
217,tgm000227,"[Alterations to the Executive Mansion, for Mrs. Benjamin Harrison, Pennsylvania Avenue, N.W., Washington, D.C. View from the south, conservatory and court]",Albumen prints,https://www.loc.gov/pictures/item/00650598/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g07000/3g07700/3g07736_150px.jpg
218,tgm000227,Japanese Bazaar,Albumen prints,https://www.loc.gov/pictures/item/00651043/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c25000/3c25800/3c25801r.jpg
219,tgm000227,Virginia,Albumen prints,https://www.loc.gov/pictures/item/00651182/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c26000/3c26600/3c26623r.jpg
220,tgm000227,"[Walt Whitman, three-quarter length portrait, seated, facing slightly right, wearing heavy coat with right hand in pocket, left hand at cheek]",Albumen prints,https://www.loc.gov/pictures/item/00651462/,https://tile.loc.gov/storage-services/service/pnp/cph/3b20000/3b29000/3b29400/3b29439r.jpg
221,tgm000227,Cañon de Chelle. Walls of the Grand Cañon about 1200 feet in height,Albumen prints,https://www.loc.gov/pictures/item/00651463/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/10000/10057r.jpg
222,tgm008085,Erklärung hierbei verzeichneter Feldschlacht welche gehalten zwische[n] Graff Moritz von Nassaw [et]c. vnd Erzherzog Alberto von Ostenreich [et]c. in Flandern bey dem Dorff Middelkercke den 2. Julij dieses 1600 jahrs.,Portraits,https://www.loc.gov/pictures/item/2005678025/,https://tile.loc.gov/storage-services/service/pnp/cph/3b00000/3b05000/3b05500/3b05581r.jpg
223,tgm008085,King George V and King Edward VIII,Portraits,https://www.loc.gov/pictures/item/2001696809/,https://tile.loc.gov/storage-services/service/pnp/cph/3c20000/3c28000/3c28700/3c28710_150px.jpg
224,tgm008085,"[The Duke and Duchess of Windsor, head-and-shoulders portrait, facing each other, standing(?) with elbows resting on the back of chairs]",Portraits,https://www.loc.gov/pictures/item/2002706786/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g09000/3g09500/3g09544_150px.jpg
225,tgm008085,"[Frances Benjamin Johnston, full lgth., standing, in costume, wearing mustache, posed with 2 other people]",Portraits,https://www.loc.gov/pictures/item/2002710481/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/39700/39787r.jpg
226,tgm008085,[Clarence H. White and two other men],Portraits,https://www.loc.gov/pictures/item/2002710519/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g09000/3g09800/3g09801_150px.jpg
227,tgm008085,"[Edwin and Louise Rosskam at work, examining photographs in pan of solution, 1938]",Portraits,https://www.loc.gov/pictures/item/2002712044/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/07600/07697_150px.jpg
228,tgm003279,"Avon Congregational Church, 6 West Main Street, Avon, Hartford County, CT",Drawings,https://www.loc.gov/pictures/item/ct0736/,https://tile.loc.gov/storage-services/service/pnp/habshaer/ct/ct0700/ct0736/sheet/00001r.jpg
229,tgm003279,"Architectural drawings for an apartment house (""Grosvenor Park Apartments"") for Grosvenor Park Company, Rockville Pike and Grosvenor Lane, Rockville, Montgomery County, Maryland",Drawings,https://www.loc.gov/pictures/item/95859772/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c16000/3c16800/3c16834_150px.jpg
230,tgm003279,"Theodore Roosevelt Island, Potomac River, Washington, District of Columbia, DC",Drawings,https://www.loc.gov/pictures/item/dc1044/,https://tile.loc.gov/storage-services/service/pnp/habshaer/dc/dc1000/dc1044/photos/362628pr.jpg
231,tgm003279,"Architectural drawings for research laboratories for Fleischmann Company, 158th Street and Mott Avenue, New York, N.Y.",Drawings,https://www.loc.gov/pictures/item/95859097/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c16000/3c16800/3c16839_150px.jpg
232,tgm003279,"Architectural drawings for a house (""residence"") for Mrs. Annie S. Herrmann, 3201 Ellicott Street, N.W., Washington, D.C.",Drawings,https://www.loc.gov/pictures/item/95858897/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c14000/3c14200/3c14224_150px.jpg
233,tgm003279,"Architectural drawings for housing (""Navy Place Housing Project"") for Alley Dwelling Authority, United States Housing Authority, 6th Street and 7th Street between H Street and I Street, S.E., (square 878), Washington, D.C.",Drawings,https://www.loc.gov/pictures/item/95859218/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c16000/3c16800/3c16848_150px.jpg
234,tgm003279,"Architectural drawings for an apartment house (""Prospect House"") for Landow and Brandt Inc., 1200 North Nash Street, Arlington, Virginia",Drawings,https://www.loc.gov/pictures/item/95859742/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c37000/3c37200/3c37298_150px.jpg
235,tgm003279,"Architectural drawings for an organizations' building for Y.W.C.A., 17th Street and K Street, N.W., Washington, D.C.",Drawings,https://www.loc.gov/pictures/item/95859288/,https://tile.loc.gov/storage-services/service/pnp/cph/3c10000/3c14000/3c14100/3c14145_150px.jpg
236,tgm003279,"Architectural drawings for the Library of Congress, Washington, D.C.",Drawings,https://www.loc.gov/pictures/item/95860300/,https://tile.loc.gov/storage-services/service/pnp/ppmsc/03900/03998_150px.jpg
237,tgm005314,[Child birth],Illustrations,https://www.loc.gov/pictures/item/2002716771/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/02900/02971r.jpg
238,tgm005314,"La locomotion aérienne passive. Principes de la nature sur la chûte reelle des corps, opposé aux lois scientifiques /",Illustrations,https://www.loc.gov/pictures/item/2002735903/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/02500/02512r.jpg
239,tgm005314,An early cut of Boston light,Illustrations,https://www.loc.gov/pictures/item/2005676234/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/09300/09371r.jpg
240,tgm005314,[Reproduction of print showing Plantago plant],Illustrations,https://www.loc.gov/pictures/item/2007686377/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/16300/16377r.jpg
241,tgm005314,Molly Bawn,Illustrations,https://www.loc.gov/pictures/item/2010716150/,https://tile.loc.gov/storage-services/service/pnp/cai/2a12000/2a12800/2a12810r.jpg
242,tgm005314,[He came in at breakfast with his well remembered smile],Illustrations,https://www.loc.gov/pictures/item/2010718011/,https://tile.loc.gov/storage-services/service/pnp/cai/2a14000/2a14700/2a14778r.jpg
243,tgm005314,[I couldn't bring myself to break in on the poor things],Illustrations,https://www.loc.gov/pictures/item/2010718012/,https://tile.loc.gov/storage-services/service/pnp/cai/2a14000/2a14700/2a14779r.jpg
244,tgm005314,Discomedusae. - Scheibenquallen,Illustrations,https://www.loc.gov/pictures/item/2014645035/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05317r.jpg
245,tgm005314,Thuroidea. - Gurkensterne,Illustrations,https://www.loc.gov/pictures/item/2014645037/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05319r.jpg
246,tgm005314,Copepoda. - Ruderkrebse,Illustrations,https://www.loc.gov/pictures/item/2014645039/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05321r.jpg
247,tgm005314,Ascidiae. - Seescheiden,Illustrations,https://www.loc.gov/pictures/item/2014645041/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05323r.jpg
248,tgm005314,Chaetopoda. - Borstenwürmer,Illustrations,https://www.loc.gov/pictures/item/2014645042/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05324r.jpg
249,tgm005314,Discomedusae. - Schweibenquallen,Illustrations,https://www.loc.gov/pictures/item/2014645043/,https://tile.loc.gov/storage-services/service/pnp/ds/05300/05325r.jpg
250,tgm005314,Crimson fronted Purple Finch,Illustrations,https://www.loc.gov/pictures/item/2014646350/,https://tile.loc.gov/storage-services/service/pnp/ds/05500/05512r.jpg
251,tgm005314,Phaeodaria. - Rohrstrahlinge,Illustrations,https://www.loc.gov/pictures/item/2015647732/,https://tile.loc.gov/storage-services/service/pnp/ds/07500/07539r.jpg
